ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,LSTM,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
45.629309061792505,3.482773516655183,14.195666305593393,28.21354759293561,2017-04-12,0.006890842000000001,0.04639983300000002,1.0,,0,0.0,0.0,0.006890842000000001
45.943295156277635,3.027664041309876,14.663934337132584,28.27373262537202,2017-04-13,-0.006443624,0.052693670000000026,1.0,,0,-0.0,0.0,0.00044721800000000096
46.23112833169175,2.996530320369234,14.495836328365385,28.324502277929117,2017-04-14,7.677999999999678e-06,0.06460319800000003,1.0,,0,0.0,0.0,0.00045489600000000064
46.971405142867134,8.572633728564684,9.917076231190062,28.41392795388835,2017-04-17,0.0032979999999999997,0.06487463000000002,-1.0,,0,0.0,0.0,0.0037528960000000004
47.219944805948565,9.037640624741314,9.405212939089157,28.41312429271389,2017-04-18,0.01219733,0.05826292100000001,-1.0,,0,0.0,0.0,0.015950225999999998
47.44103076213602,8.892049090507882,9.338025813851985,28.40504398201185,2017-04-19,-0.002866686999999999,0.07301700500000001,-1.0,,0,-0.0,0.0,0.013083538999999998
47.702753095531165,8.813100773657766,10.780143513056133,28.453208517563496,2017-04-20,0.0007850229999999999,0.07594179100000001,-1.0,,0,0.0,0.0,0.013868561999999997
48.03251463607982,11.451105461093027,10.894705633989227,28.508583536730686,2017-04-21,0.0013654,0.047304650000000004,-1.0,,0,0.0,0.0,0.015233961999999997
48.882643447097905,11.677977098451866,10.492514168418051,28.618270734300125,2017-04-24,0.021084815000000003,0.04214120100000001,-1.0,,0,0.0,0.0,0.036318777
49.15100023982855,10.233372525191172,11.244068883122273,28.676915800131606,2017-04-25,0.009433541,0.044906220000000004,-1.0,,0,0.0,0.0,0.045752318
49.403565058867606,10.075921761145763,11.395250967433267,28.74211185889419,2017-04-26,-0.003432832,0.045940716,-1.0,,0,-0.0,0.0,0.042319486
49.68182357644977,12.534012186593339,12.30275475478853,28.83941361174086,2017-04-27,-0.004533511999999999,0.038567558,-1.0,,0,-0.0,0.0,0.03778597400000001
49.94086656111884,15.93227542815058,11.454432931222641,28.90685049335423,2017-04-28,0.0031132839999999983,0.041848090000000004,-1.0,,0,0.0,0.0,0.04089925800000001
50.60484596344834,17.675196554245414,9.307752851350562,29.001933149107785,2017-05-01,0.000379593,0.04631329600000001,-1.0,,0,0.0,0.0,0.041278851000000005
50.86273297010194,16.877666237357108,9.168121962493801,28.93846356379251,2017-05-02,0.004512440999999999,0.04844867100000001,-1.0,,0,0.0,0.0,0.045791292000000004
51.11956971786178,15.97327642892822,9.821244271301778,28.87534333477397,2017-05-03,-0.006261294000000001,0.04420629900000002,-1.0,,0,-0.0,0.0,0.039529998000000004
51.41349236364069,16.419735788021285,10.180802651565568,28.821462171642228,2017-05-04,0.013615891,0.03760177400000002,-1.0,,0,0.0,0.0,0.053145889
51.706019582166654,15.649901485878852,10.392543261416924,28.79250798485955,2017-05-05,0.0028711940000000005,0.05169561100000002,-1.0,,0,0.0,0.0,0.056017083
52.45680214643461,15.15554669247571,10.108740347638644,28.66429816852425,2017-05-08,-0.010876083000000005,0.055170606000000025,-1.0,,0,-0.0,0.0,0.045141
52.697114634202855,14.94350368531985,10.182995719636146,28.616007618452787,2017-05-09,-0.005909828999999999,0.04958811600000002,-1.0,,0,-0.0,0.0,0.039231171
52.922896282582634,15.044065871650233,10.2187784853806,28.57032405275432,2017-05-10,-0.0013817300000000005,0.04913152100000002,-1.0,,0,-0.0,0.0,0.037849441000000004
53.16226567529961,14.49673297747314,10.1325407646553,28.509183970240684,2017-05-11,-0.0007128049999999992,0.04067105600000002,-1.0,,0,-0.0,0.0,0.03713663600000001
53.421058600368355,16.47191727958803,8.5803208625966,28.429484629298702,2017-05-12,0.009710415000000002,0.034772377000000014,-1.0,-0.7142857142857143,0,0.0,0.0,0.04684705100000001
54.09083819243114,15.267215332254882,8.763047937552287,28.165701322445912,2017-05-15,0.006301515,0.020827351000000015,-1.0,-0.8095238095238095,0,0.0,0.0,0.05314856600000001
54.35547378905729,15.856935108187391,8.040628131162551,28.066716668383236,2017-05-16,0.015207528,-0.00023921599999998742,-1.0,-0.9047619047619048,0,0.0,0.0,0.068356094
54.60954534818839,15.63037894920954,7.955596314629239,27.95330625927028,2017-05-17,0.012468762,0.014982743000000012,-1.0,-1.0,0,0.0,0.0,0.080824856
54.85681726775474,14.600266032870787,8.911902878104758,27.874124758061114,2017-05-18,-0.009478396,-0.0042835219999999875,-1.0,-1.0,0,-0.0,0.0,0.07134646
55.09265514239336,14.383450414714586,8.534058681608673,27.78809627026295,2017-05-19,0.015539107,-0.009579153999999986,-1.0,-1.0,0,0.0,0.0,0.086885567
55.70250724834068,13.409349993843696,8.501367516307424,27.52173310974743,2017-05-22,0.004290185999999998,0.0023705960000000134,-1.0,-1.0,0,0.0,0.0,0.091175753
55.986006886823255,17.014883158713175,8.134268269387395,27.41017089387975,2017-05-23,-0.007552326,-0.003788159999999988,-1.0,-1.0,0,-0.0,0.0,0.083623427
56.24398127605978,16.893986886727053,8.130853943544318,27.29367623721535,2017-05-24,0.0042700920000000005,0.001839123000000013,-1.0,-1.0,0,0.0,0.0,0.087893519
56.48279983228488,16.46847120457135,7.7609830855389905,27.152192706957607,2017-05-25,-0.0006678130000000004,0.004224011000000014,-1.0,-1.0,0,-0.0,0.0,0.087225706
56.696586342757314,15.14590365316817,7.515050375376737,27.00940872200813,2017-05-26,-0.003499016000000001,0.02895384500000001,-1.0,-1.0,0,-0.0,0.0,0.08372668999999999
57.201125793457784,14.555709038475024,7.35570856181916,26.587334657068524,2017-05-29,-0.004259873999999999,0.03121436300000001,-1.0,-1.0,0,-0.0,0.0,0.079466816
57.375214057975406,13.210128525523649,6.7191496164657325,26.42297454324654,2017-05-30,0.003660125,0.03153295500000001,-1.0,-1.0,0,0.0,0.0,0.083126941
57.54874151555299,11.56526762681689,6.062164274066624,26.164714693894297,2017-05-31,0.008977647000000002,0.03343930700000001,-1.0,-1.0,0,0.0,0.0,0.092104588
57.81123543085313,11.410800868448355,6.7073291056275774,25.92189974747181,2017-06-01,-0.0041259190000000005,0.015600848000000013,-1.0,-1.0,0,-0.0,0.0,0.087978669
58.06415276322985,12.190069871400896,6.166775814509242,25.718387813380016,2017-06-02,0.009373519,0.017201301000000013,-1.0,-1.0,0,0.0,0.0,0.09735218799999999
58.72308988006637,11.785549946464055,5.804860041053027,25.12806916919223,2017-06-05,-0.003733331,0.014445148000000012,-1.0,-1.0,0,-0.0,0.0,0.09361885699999999
58.93552856540845,10.949292715430424,6.195953002814812,24.943797884981066,2017-06-06,0.003217754000000001,0.02627887800000001,-1.0,-1.0,0,0.0,0.0,0.09683661099999999
59.13698730318986,10.18845217508491,5.658472876819706,24.75191046214529,2017-06-07,-0.002434833999999998,0.030738908000000006,-1.0,-1.0,0,-0.0,0.0,0.09440177699999999
59.33754835616131,10.41594354456956,5.183654050017003,24.56160541852869,2017-06-08,-0.0069642199999999975,0.031212176000000005,-1.0,-1.0,0,-0.0,0.0,0.087437557
59.51068383401137,10.292284646116793,5.361311027712953,24.34762483100718,2017-06-09,-0.0011694000000000006,0.038974801,-1.0,-1.0,0,-0.0,0.0,0.086268157
59.91229396804391,9.724758706419642,4.847472559658028,23.726800811434273,2017-06-12,0.0012499500000000005,0.031751405,-1.0,-1.0,0,0.0,0.0,0.087518107
60.067434417047956,9.331749769830722,4.925980065664442,23.55659606153993,2017-06-13,0.00040283599999999984,0.028880532000000004,-1.0,-1.0,0,0.0,0.0,0.087920943
60.19871935307148,12.0350614349349,2.743944455149771,23.306212758590874,2017-06-14,0.001262501999999998,0.046689653000000005,-1.0,-1.0,0,0.0,0.0,0.089183445
60.33239857581861,12.930718714260184,2.053640730876653,23.04608421945484,2017-06-15,-0.008597805000000002,0.042240455,-1.0,-1.0,0,-0.0,0.0,0.08058564
60.43381902872543,16.574283932911186,-0.6581971663971631,22.698930799862158,2017-06-16,0.005743562999999999,0.056466187,-1.0,-1.0,0,0.0,0.0,0.086329203
60.67380323501502,15.909098547811821,-0.6799492880384426,21.71931146599404,2017-06-19,-0.003727158,0.052471581,-1.0,-1.0,0,-0.0,0.0,0.082602045
60.76507652690254,15.698160612042955,-0.5960964202487711,21.407386401590003,2017-06-20,-0.0010054459999999997,0.064302516,-1.0,-1.0,0,-0.0,0.0,0.081596599
60.85566342489321,15.492298770492408,-0.11905254581716472,21.12278081716136,2017-06-21,0.004397424,0.070183285,-1.0,-1.0,0,0.0,0.0,0.085994023
60.94326620102298,15.422306919271334,0.3623047552920182,20.87605306232811,2017-06-22,-0.0018886640000000008,0.061803418999999984,-1.0,-1.0,0,-0.0,0.0,0.084105359
61.06834471229842,12.503125724828818,-1.1604582401485848,20.580499350548394,2017-06-23,0.0049594700000000005,0.06448172399999999,-1.0,-1.0,0,0.0,0.0,0.08906482900000001
61.34060328518928,13.764932480047069,-1.6119902822907068,19.720452646300014,2017-06-26,-0.0011141280000000005,0.057817304,-1.0,-1.0,0,-0.0,0.0,0.087950701
61.40766381263985,13.900528531815734,-1.3433219126098308,19.43844073309559,2017-06-27,0.020469959999999995,0.041918144000000004,-1.0,-1.0,0,0.0,0.0,0.108420661
61.46162563239786,13.912875805017602,-1.0001888330572406,19.17580454518813,2017-06-28,0.005920642999999999,0.04304080500000001,-1.0,-1.0,0,0.0,0.0,0.114341304
61.53527678942437,15.723201677087856,0.9462240729265688,18.989131053683067,2017-06-29,0.009296239,0.05694702200000001,-1.0,-1.0,0,0.0,0.0,0.123637543
61.58758981617152,16.70953852136984,1.0672622477558171,18.836059770999896,2017-06-30,-0.0022195669999999987,0.061347344000000005,-1.0,-1.0,0,-0.0,0.0,0.12141797600000001
61.768677616455186,14.317429360916774,2.762807260418525,18.451748000311934,2017-07-03,-0.008464939999999999,0.07023045600000001,-1.0,-1.0,0,-0.0,0.0,0.112953036
61.89463202732253,14.145799718212519,2.827198117592713,18.3760166783172,2017-07-04,-0.002132878,0.071908651,-1.0,-1.0,0,-0.0,0.0,0.110820158
62.03899818016843,16.692600091399413,3.6934426556195854,18.368937580979733,2017-07-05,0.000461601,0.049801386,-1.0,-1.0,0,0.0,0.0,0.11128175900000001
62.17144090276355,16.440129109504777,3.472883181248892,18.359170860599974,2017-07-06,0.009398896,0.05512647600000001,-1.0,-1.0,0,0.0,0.0,0.12068065500000001
62.31731595077186,16.13911424394456,4.626829951910781,18.418096642509397,2017-07-07,-0.00250419,0.05027797900000001,-1.0,-1.0,0,-0.0,0.0,0.11817646500000001
62.632163254058504,15.468828359635953,3.733897952771629,18.518009052286786,2017-07-10,-0.0006961320000000006,0.042538200000000005,-1.0,-1.0,0,-0.0,0.0,0.117480333
62.71278346221512,16.347250376148892,3.151409339616375,18.496815526603516,2017-07-11,0.009012574999999998,0.05082092700000001,-1.0,-1.0,0,0.0,0.0,0.12649290800000002
62.809276257457896,16.318109115963534,3.310617052706511,18.480404497858515,2017-07-12,-0.006820560000000001,0.058614334000000004,-1.0,-1.0,0,-0.0,0.0,0.11967234800000001
62.9052859669489,16.178728444952913,3.3028999399953594,18.47533561672149,2017-07-13,-0.0016083709999999984,0.043836755,-1.0,-1.0,0,-0.0,0.0,0.11806397700000001
62.96628950027075,19.609017205608602,0.6405827593128546,18.363100225696808,2017-07-14,0.009211316,0.037774443,-1.0,-1.0,0,0.0,0.0,0.127275293
63.07751502822151,18.902501322660445,0.6800857803278495,18.077808445837988,2017-07-17,0.0012943649999999998,0.031302588,-1.0,-1.0,0,0.0,0.0,0.128569658
63.12272817380077,19.515020512584396,-0.35955696184294617,17.980151048295863,2017-07-18,0.010498573999999998,0.030943902000000002,-1.0,-1.0,0,0.0,0.0,0.139068232
63.17208061376393,17.495295634461375,0.9814349573114188,17.934618140625304,2017-07-19,-0.0050000520000000005,0.018538203,-1.0,-1.0,0,-0.0,0.0,0.13406818
63.232877918991754,16.710135443345436,1.4355141987180693,17.907238101017896,2017-07-20,0.016228358999999998,0.020982565,-1.0,-1.0,0,0.0,0.0,0.150296539
63.27185873762742,16.506595736311027,1.3104555219422072,17.87891738257936,2017-07-21,0.003992105,0.018487308,-1.0,-1.0,0,0.0,0.0,0.154288644
63.33899812586144,13.615223362261641,0.8422311980742769,17.765767765564817,2017-07-24,-0.0034203960000000005,0.022313191000000003,-1.0,-1.0,0,-0.0,0.0,0.150868248
63.38969090867083,14.116159603329407,1.3440879452203456,17.734232317957574,2017-07-25,0.001564176999999999,0.007291988000000003,-1.0,-1.0,0,0.0,0.0,0.152432425
63.4327059638085,14.313513891042525,1.3461764473483004,17.704237402215494,2017-07-26,0.013805539999999998,0.033242586000000005,-1.0,-1.0,0,0.0,0.0,0.16623796500000002
63.48539423882782,14.695538779082662,1.7227370154447366,17.69648012947921,2017-07-27,-0.009978517,0.030259336000000008,-1.0,-1.0,0,-0.0,0.0,0.15625944800000002
63.59319219669786,14.962936102159286,2.5931250542210744,17.70340470569541,2017-07-28,0.0104189,0.01717613600000001,-1.0,-1.0,0,0.0,0.0,0.16667834800000003
63.82826249773991,15.14748277272618,3.10926074082488,17.712711273164214,2017-07-31,0.01168665,0.011884119000000009,-1.0,-1.0,0,0.0,0.0,0.17836499800000002
63.94818725042719,14.97718878041075,2.663093486044004,17.739571604966272,2017-08-01,-0.004064618,0.008356976000000009,-1.0,-1.0,0,-0.0,0.0,0.17430038000000003
64.06454710918842,15.001683636547265,2.4738382154398337,17.744158072427055,2017-08-02,0.006750234,-0.0010614299999999926,-1.0,-1.0,0,0.0,0.0,0.18105061400000003
64.22877944371149,14.84349544469669,2.7466210112716505,17.755740448731213,2017-08-03,0.002139796,0.01596513500000001,-1.0,-1.0,0,0.0,0.0,0.18319041000000003
64.38098438142683,14.345948709304462,3.3581621133993087,17.770017012342837,2017-08-04,-0.012708368999999999,0.01537163500000001,-1.0,-1.0,0,-0.0,0.0,0.17048204100000003
64.70942165029605,13.173658693542919,2.8035584879037323,17.767149450203487,2017-08-07,0.0028209000000000003,0.021788252000000008,-1.0,-1.0,0,0.0,0.0,0.17330294100000002
64.81007683548378,11.032707740908103,3.61429606973502,17.755560866416744,2017-08-08,-0.005544628999999999,0.033067844000000006,-1.0,-1.0,0,-0.0,0.0,0.16775831200000002
64.89829314892522,11.427725470679407,3.981619575287197,17.758539654196102,2017-08-09,0.0012727960000000005,0.033967406000000006,-1.0,-1.0,0,0.0,0.0,0.169031108
64.96901604193317,11.361277243340659,3.1634703144007634,17.725992623374054,2017-08-10,0.0014621670000000012,0.01766870800000001,-1.0,-1.0,0,0.0,0.0,0.17049327500000003
65.05593175696154,12.67645847244649,2.114349988840809,17.702054227875664,2017-08-11,0.006185035999999998,0.02443405800000001,-1.0,-1.0,0,0.0,0.0,0.17667831100000003
65.22152137919382,12.231713494575446,3.152980394363992,17.60397068838317,2017-08-14,-0.005566262999999999,0.02050600600000001,-1.0,-1.0,0,-0.0,0.0,0.17111204800000004
65.323448678001,9.69444548182554,4.3725579971547255,17.613753009709608,2017-08-15,-0.004767947000000002,0.019816064000000008,-1.0,-1.0,0,-0.0,0.0,0.16634410100000005
65.41973724732854,11.373995437685931,3.362297055185653,17.599473621069702,2017-08-16,0.004026719000000001,0.02919351000000001,-1.0,-1.0,0,0.0,0.0,0.17037082000000006
65.5745442384618,11.108747691013248,3.581385700027612,17.601551732481592,2017-08-17,-0.0053587379999999974,0.026106941000000012,-1.0,-1.0,0,-0.0,0.0,0.16501208200000006
65.71464228782526,10.692309334762744,3.7758746601200515,17.608087333759855,2017-08-18,0.00382266,0.022872722000000012,-1.0,-1.0,0,0.0,0.0,0.16883474200000007
66.0090797941629,10.537782430135014,3.5781313704680717,17.603502137448682,2017-08-21,0.006436467,0.01688721400000001,-1.0,-1.0,0,0.0,0.0,0.17527120900000007
66.06407236938836,9.93903637079643,3.5566771462254394,17.594578214330824,2017-08-22,-0.005915653000000001,0.017009386000000012,-1.0,-1.0,0,-0.0,0.0,0.16935555600000007
66.12739591929599,14.081283017779475,3.2157381685633624,17.551809725498345,2017-08-23,0.00539006,0.019756433000000014,-1.0,-1.0,0,0.0,0.0,0.17474561600000008
66.18406860453655,13.790164724034344,3.218564709074004,17.501621792091285,2017-08-24,-0.0012156630000000005,-0.009053347999999989,-1.0,-1.0,0,-0.0,0.0,0.17352995300000007
66.24446475030223,12.792783132080276,3.6897246514558053,17.477021961315003,2017-08-25,0.015972081000000003,-0.023025170999999987,-1.0,-1.0,0,0.0,0.0,0.18950203400000007
66.33028980681385,13.026163470697572,4.020034213567896,17.40339352631733,2017-08-28,0.0074356499999999985,-0.027086759999999988,-1.0,-1.0,0,0.0,0.0,0.19693768400000006
66.3543678841641,12.89644448168239,3.9829038915314574,17.39181377867301,2017-08-29,-0.0013965499999999988,-0.013338251999999986,-1.0,-1.0,0,-0.0,0.0,0.19554113400000006
66.42453813330158,11.773617631007689,5.731117809660377,17.43722577273593,2017-08-30,-0.009356635,-0.013137737999999987,-1.0,-1.0,0,-0.0,0.0,0.18618449900000006
66.49221004763653,11.828640124063135,5.009149782052607,17.433223924644892,2017-08-31,0.0032230910000000004,-0.01445620699999999,-1.0,-1.0,0,0.0,0.0,0.18940759000000007
66.64048941293257,10.336562262649963,5.437640940518147,17.4784562840221,2017-09-01,-0.007278610000000001,-0.018380459999999994,-1.0,-1.0,0,-0.0,0.0,0.18212898000000008
66.974727611338,10.13497667767587,5.232598824877723,17.618316281631433,2017-09-04,0.0043181960000000024,-0.018185347999999994,-1.0,-1.0,0,0.0,0.0,0.18644717600000008
67.01876725373997,10.353099662149297,3.982551981231437,17.646122617475115,2017-09-05,0.0022274,-0.023955720999999992,-1.0,-1.0,0,0.0,0.0,0.18867457600000007
67.04999071206684,10.092964145702734,3.60265184339414,17.649270347430104,2017-09-06,0.0008719879999999988,-0.03434340199999999,-1.0,-1.0,0,0.0,0.0,0.18954656400000006
67.05328682483703,11.440601122974186,2.0876332820361085,17.59692524851188,2017-09-07,0.012552388,-0.03549149899999999,-1.0,-1.0,0,0.0,0.0,0.20209895200000005
67.085299523776,11.165889578978984,2.5359494351083267,17.580882264384993,2017-09-08,0.002361729,-0.019882129999999987,-1.0,-1.0,0,0.0,0.0,0.20446068100000006
67.08591901153343,10.78868437041049,2.5990286002822067,17.492540509159085,2017-09-11,-0.010113662000000002,-0.01843977399999999,-1.0,-1.0,0,-0.0,0.0,0.19434701900000007
67.12728790925144,10.133887229421335,3.1357432815021955,17.45686367243364,2017-09-12,0.001199087,-0.011052867999999992,-1.0,-1.0,0,0.0,0.0,0.19554610600000005
67.15514048684332,10.007909056446566,2.9860314978040545,17.409790342803333,2017-09-13,-0.008695999,-0.015036063999999991,-1.0,-1.0,0,-0.0,0.0,0.18685010700000004
67.14616701862985,9.292931144708485,3.6999002300807184,17.341355832836996,2017-09-14,0.003336777,-0.020664856999999995,-1.0,-1.0,0,0.0,0.0,0.19018688400000006
67.12137779408664,12.210088370973,1.5020809735945022,17.212826496992932,2017-09-15,0.004018708000000001,-0.024617237999999996,-1.0,-1.0,0,0.0,0.0,0.19420559200000007
66.9807250538413,12.720586578851087,0.8717081791496408,16.81328050964082,2017-09-18,0.0007360910000000001,-0.024806268,-1.0,-1.0,0,0.0,0.0,0.19494168300000006
66.93977476105013,11.993135908153489,1.9455646157865,16.719382436352518,2017-09-19,0.003202248,-0.008822822000000001,-1.0,-1.0,0,0.0,0.0,0.19814393100000005
66.92215879337172,11.865684149066631,3.071461745760121,16.671024530371696,2017-09-20,-0.011901161,-0.017965517,-1.0,-1.0,0,-0.0,0.0,0.18624277000000006
66.89040562353529,10.03412723978209,4.43099492903694,16.682108326407686,2017-09-21,0.005512232000000001,-0.023163903,-1.0,-1.0,0,0.0,0.0,0.19175500200000006
66.91153638583296,15.457278223258092,7.5771239676517865,16.80948731606774,2017-09-22,0.0015313840000000007,-0.008689157999999999,-1.0,-1.0,0,0.0,0.0,0.19328638600000006
66.89035499374047,14.43759910198078,6.8792834996975145,17.11755445151502,2017-09-25,-0.0128377,0.0025935409999999996,-1.0,-1.0,0,-0.0,0.0,0.18044868600000005
66.85529758798629,15.15953400638383,6.079824381824388,17.16612068878497,2017-09-26,-0.006536173,-0.003374414,-1.0,-1.0,0,-0.0,0.0,0.17391251300000005
66.83566311799814,15.89872213752181,7.85403174052203,17.275572409203118,2017-09-27,-0.005458139000000001,-0.013287995,-1.0,-1.0,0,-0.0,0.0,0.16845437400000005
66.86221772059625,17.151032652920534,8.962716932047877,17.420191713857125,2017-09-28,0.004391873,-0.012547073,-1.0,-1.0,0,0.0,0.0,0.17284624700000004
66.89647659043304,16.131715462979212,8.157559614788198,17.549331152481713,2017-09-29,0.003423605,-0.0031930079999999985,-1.0,-1.0,0,0.0,0.0,0.17626985200000003
67.08242232433697,13.480040724991452,10.147390485952569,18.022299040803983,2017-10-02,-0.008597079000000002,-0.007287604999999997,-1.0,-1.0,0,-0.0,0.0,0.16767277300000002
67.25389625970203,13.331290483522954,9.772839506638428,18.231548262180727,2017-10-03,0.0003939429999999984,-0.005214480999999997,-1.0,-1.0,0,0.0,0.0,0.16806671600000003
67.42490678091109,10.853403955006751,10.634555061760869,18.463133190667648,2017-10-04,0.002422512,-0.004993109999999995,-1.0,-1.0,0,0.0,0.0,0.17048922800000002
67.60152766905134,10.102673062510725,10.808454503539224,18.69871150963085,2017-10-05,-0.004898385000000001,-0.006851244999999995,-1.0,-1.0,0,-0.0,0.0,0.16559084300000002
67.72973393761734,13.177534101463161,9.433144761123609,18.88346699941623,2017-10-06,0.002164707,-0.009739940999999997,-1.0,-1.0,0,0.0,0.0,0.16775555
68.00697713590499,13.667334343682699,9.614452328928444,19.383429474625565,2017-10-09,0.001213632,-0.015198105999999996,-1.0,-1.0,0,0.0,0.0,0.168969182
68.09339951749782,14.99188922003685,9.926989958355358,19.562109639940655,2017-10-10,0.005495706999999999,-0.014669280999999996,-1.0,-1.0,0,0.0,0.0,0.17446488899999998
68.19271059053543,14.906682388288806,9.906811523138128,19.748329479183184,2017-10-11,0.002641443,-0.012259125999999995,-1.0,-1.0,0,0.0,0.0,0.17710633199999998
68.29819881235575,14.931524060967185,10.103954457526669,19.980333401626282,2017-10-12,-0.001309093,-0.011592116999999996,-1.0,-1.0,0,-0.0,0.0,0.17579723899999997
68.41974422099302,15.420781422019289,9.4986611879626,20.175126649616413,2017-10-13,-0.0006464189999999997,-0.004323532999999996,-1.0,-1.0,0,-0.0,0.0,0.17515081999999996
68.66756312938354,14.738497177013516,9.221809865375368,20.673986286265688,2017-10-16,-0.001610085,-0.00041514299999999445,-1.0,-1.0,0,-0.0,0.0,0.17354073499999995
68.74170474201107,13.369094285606685,9.670184157860968,20.815254875233947,2017-10-17,-0.003216290000000001,-0.0035366999999999933,-1.0,-1.0,0,-0.0,0.0,0.17032444499999994
68.80689261273372,14.563447852420031,8.709205623041429,20.9198877749412,2017-10-18,0.003013217999999999,-0.007635014999999993,-1.0,-1.0,0,0.0,0.0,0.17333766299999995
68.85812509735118,14.011580045217464,8.475911991667099,21.0056986051806,2017-10-19,0.004082285,-0.0030868979999999946,-1.0,-1.0,0,0.0,0.0,0.17741994799999994
68.88790273379055,13.8557068009751,7.808247469162755,21.059738469402305,2017-10-20,-0.003630462999999999,0.0005922080000000055,-1.0,-1.0,0,-0.0,0.0,0.17378948499999994
68.88676960204765,13.07586932873502,7.734331460944508,21.187979547113162,2017-10-23,-0.003667002,0.0023327830000000062,-1.0,-1.0,0,-0.0,0.0,0.17012248299999994
68.91321896184454,12.010766260714163,8.21053797090161,21.246782609164256,2017-10-24,0.001637045,-0.003151712999999993,-1.0,-1.0,0,0.0,0.0,0.17175952799999994
68.96964957488797,7.773465358095013,12.49213683099013,21.456033391948907,2017-10-25,0.004746525999999999,0.0055968780000000065,-1.0,-1.0,0,0.0,0.0,0.17650605399999994
69.05614450314593,8.339935035843887,12.729722842785106,21.70784138417559,2017-10-26,-0.011426094,0.012231768000000006,-1.0,-1.0,0,-0.0,0.0,0.16507995999999994
